,cleansed_text,created_at,class,is_unuseful,pred
711,"@media only screen and (max-device-width: 480px) { html { -webkit-text-size-adjust: 100%; / Prevent font scaling on mobile in landscape / } table.container { width: 100% !important; } .hidden-for-mobile { display: none !important; } .callToAction, .callToAction td, .footer { font-size: 11px !important; } .button .text { font-size: 11px !important; } .defaultIndentation { width: 10 !important; } .text { font-size: 11px !important; } a.button { width: 88 !important; height: 23 !important; line-height: 23px !important; border-radius: 3px !important; -webkit-border-radius: 3px !important; -moz-border-radius: 3px !important; } td.buttonWrapper { width: 90 !important; height: 23 !important; } img { display: inline !important; } } @media only screen and (min-device-width: 600px) { table.container { width: 600px !important; } } a, a:visited { color: #015BA7; } img { display: block; } .preheader { display: none !important; } @Field Services - Please Fishing Hole this account - it is a duplicate of this Enterprise Client - https://na4.salesforce.com/0016000000IAXRl?srPos=0&srKp=001 

[if (gte mso 9)|(IE)]> <table style=""border-collapse: collapse; mso-table-lspace: 0px; mso-table-rspace: 0px; padding-left: 0; padding-right: 0; padding-top: 0; padding-bottom: 0; margin-left: 0; margin-right: 0; margin-top: 0; margin-bottom: 0; background-color: #F5F5F5;"" width=""600px"" cellpadding=""0"" cellspacing=""0"" border=""0"" align=""center"" bgcolor=""#F5F5F5""> <tbody> <tr> <td> <![endif] 

Start Body 



— 



- Please Fishing Hole this account - it is a duplicate of this Enterprise Client 




[if mso]> <v:roundrect xmlns:v=""urn:schemas-microsoft-com:vml"" xmlns:w=""urn:schemas-microsoft-com:office:word"" style=""height:28px v-text-anchor: middle; width:114px;"" strokecolor=""#6C8049"" arcsize=""7%"" fill=""t""> <v:fill angle=""180"" type=""gradient"" color=""#9DCC3D"" color2=""#8DB728""/> <w:anchorlock/> <center style=""color: #FFFFFF; font-family: Arial, 'Helvetica Neue', Helvetica, sans-serif;; font-size:13px;font-weight:normal;""><a href=""https://na4.salesforce.com/0D56000002YgUy3?fromEmail=1&s1oid=00D600000007Dq3&s1nid=000000000000000&s1uid=005600000011LqS&s1ext=0&emkind=chatterPostNotification&emtm=1426192568377&OpenCommentForEdit=1"" style=""text-decoration: none; color: #FFFFFF;"" target=""_blank""><span style=""white-space: nowrap;"">View/Comment</span></a></center> </v:roundrect> <![endif] 
or reply to this email













End Body Start Footer 



You're receiving emails when someone ""Mentions me in a post.""



To change or turn off Chatter email, as content.revenueoperations@concur.com.



salesforce.com, inc. The Landmark @ One Market, Suite 300 San Francisco, CA 94105













End Footer 


[if (gte mso 9)|(IE)]> </td> </tr> </tbody> </table> <![endif]",2015-03-12 20:36:15.000000 UTC,chat,False,False
944,yes I just tried and it declined,2022-08-05 23:03:51.000000 UTC,chat,False,False
234,"Overdue Payment



Overdue Payment

Hi The Rebuilders Group,

Payment on your Divvy Visa balance of $28.17 is currently ten days past due.

Continued delinquency may result in freezing your account.

Payment was due by April 15, 2022 .

Please log into Divvy to view your credit balance and make a payment.

Thank you.



Spend Smarter

™

13707 S 200 W STE 100 • DRAPER, UT 84020",2022-04-25 13:22:50.000000 UTC,chat,False,False
18,"@media only screen and (max-device-width: 480px) { html { -webkit-text-size-adjust: 100%; / Prevent font scaling on mobile in landscape / } table.container { width: 100% !important; } .hidden-for-mobile { display: none !important; } .callToAction, .callToAction td, .footer { font-size: 11px !important; } .button .text { font-size: 11px !important; } .defaultIndentation { width: 10 !important; } .text { font-size: 11px !important; } a.button { width: 88 !important; height: 23 !important; line-height: 23px !important; border-radius: 3px !important; -webkit-border-radius: 3px !important; -moz-border-radius: 3px !important; } td.buttonWrapper { width: 90 !important; height: 23 !important; } img { display: inline !important; } } @media only screen and (min-device-width: 600px) { table.container { width: 600px !important; } } a, a:visited { color: #015BA7; } img { display: block; } .preheader { display: none !important; } Hi @Field Services Will you please place this in my name? Thank you! 

[if (gte mso 9)|(IE)]> <table style=""border-collapse: collapse; mso-table-lspace: 0px; mso-table-rspace: 0px; padding-left: 0; padding-right: 0; padding-top: 0; padding-bottom: 0; margin-left: 0; margin-right: 0; margin-top: 0; margin-bottom: 0; background-color: #F5F5F5;"" width=""600px"" cellpadding=""0"" cellspacing=""0"" border=""0"" align=""center"" bgcolor=""#F5F5F5""> <tbody> <tr> <td> <![endif] 

Start Body 



— 



Hi Will you please place this in my name? Thank you!





[if mso]> <v:roundrect xmlns:v=""urn:schemas-microsoft-com:vml"" xmlns:w=""urn:schemas-microsoft-com:office:word"" style=""height:28px v-text-anchor: middle; width:114px;"" strokecolor=""#6C8049"" arcsize=""7%"" fill=""t""> <v:fill angle=""180"" type=""gradient"" color=""#9DCC3D"" color2=""#8DB728""/> <w:anchorlock/> <center style=""color: #FFFFFF; font-family: Arial, 'Helvetica Neue', Helvetica, sans-serif;; font-size:13px;font-weight:normal;""><a href=""https://na26.salesforce.com/0D53200002kSvSp?fromEmail=1&s1oid=00D600000007Dq3&s1nid=000000000000000&s1uid=005600000011LqS&s1ext=0&emkind=chatterPostNotification&emtm=1432936746956&OpenCommentForEdit=1"" style=""text-decoration: none; color: #FFFFFF;"" target=""_blank""><span style=""white-space: nowrap;"">View/Comment</span></a></center> </v:roundrect> <![endif] 
or reply to this email













End Body Start Footer 



You're receiving emails when someone ""Mentions me in a post.""



To change or turn off Chatter email, as content.revenueoperations@concur.com.



salesforce.com, inc. The Landmark @ One Market, Suite 300 San Francisco, CA 94105













End Footer 


[if (gte mso 9)|(IE)]> </td> </tr> </tbody> </table> <![endif]",2015-05-29 21:59:15.000000 UTC,chat,False,False
171,Help Amber understand how they’re doing:,2021-05-11 23:03:07.000000 UTC,chat,True,True
309,"Hi Ryan,



Thank you for contacting Divvy Customer Support. My name is Meghan and I'm happy to help you today! :)",2021-12-14 17:33:10.000000 UTC,chat,False,False
594,"Hi Melanie,



The one that I am watching is for A Ghost.  I expect charges to drop in tomorrow, but from what I see on all the other reports/transactions is that it is still coming in under Airfare rather than Agency Booking Fees.



Melissa",2016-09-27 18:51:18.000000 UTC,chat,False,False
421,"TO whom it may concern.

The office that this payout service is associated to a doctors office that is still currently seeing patients during the out break. Please resume resume services.

Dr. Gillihan",2020-03-24 16:49:18.000000 UTC,chat,True,False
575,"You’ll get replies here and in your email:
✉️ marvellogisticsllc@gmail.com

The team will reply as soon as they can.",2022-03-09 15:02:53.000000 UTC,chat,True,True
345,"You are very welcome Kerry!




I hope that you have a lovely day.




Remington 

Pura Customer Care",2022-06-30 15:49:58.781000 UTC,chat,True,False
746,Thank you for letting me know the error code you are receiving.  Are you trying to connect your account through the app or on a computer?,2022-03-18 08:35:14.742000 UTC,ticket,False,False
614,What's good for the goose lol :) you just forgot to put 'hello' at the end haha,2018-10-17 19:23:54.000000 UTC,chat,True,False
96,"Good evening,



A couple months ago I worked with Francisco and he assisted me in adding an additional field in one of our batch download files. The change he made was successful, and we now need to make the same change in the other batch file we use (see screen shot below).



Could Francisco assist with this quick change once again? Thanks.







Carol Robbins

Senior Vice President

Controller





www.YourStateBank.com



401 Clinton Street

Defiance, OH 43512

P 419.783.8932

F 419.782.3945



The content of this email may be privileged, proprietary or confidential. It is intended only for the recipient. If you are not the intended recipient, you are hereby notified that any disclosure, copying, distribution, or action taken in reliance on the contents of this message is strictly prohibited. If you received this in error, please contact the sender of this email or call 877.867.4218 and delete the material you received in error from any computer. Thank you.",2017-10-18 22:25:19.000000 UTC,chat,False,False
220,"I do see that there is $500 available on the card, and those transactions should be going through. I went ahead and made a 1 penny adjustment, and reverted it back. That should hopefully unlock those funds. Are you able to reattempt that payment?",2022-02-08 23:14:19.000000 UTC,chat,False,False
354,"Ka,

Do you mind if we put something on the calendar for us to connect and chat about ? If you're interested in eliminating expense reports and the collection of receipts, we'd love to show you what we can do. What’s a good day/time? If you are ready to get started with using Divvy, click below.

Thanks,
Alex

Christopher A. Spencer",2018-08-08 14:40:04.000000 UTC,chat,False,False
449,"Hello,



The below transaction on my card was declined for fraud but is not. Please let me know if further information is needed.





Ryan Munk
IT Manager
C | 801.668.9256
O | 801.737.5790",2022-09-05 02:56:04.000000 UTC,chat,False,False
776,"Hi Colleen,



We found 390 Singapore still have the VAT/GST calculation. Could you help to remove totally?



If need to log a case, pls let me know. Thank you.







Best regards,

Jocy Jiao

Finance accountant

Colorcon Asia Pacific

Email: jjiao@colorcon.com

Tel:  (8621) 6198 2314

Cisco IP: 732314

Fax: (8621) 5442 2229

No.688 Chundong Road Xinzhuang Industry Zone,Minhang

Shanghai 201108, China",2018-09-26 08:47:52.000000 UTC,chat,False,False
118,Sorry that didn't have the answer you needed,2020-04-30 18:03:38.000000 UTC,chat,False,False
161,"No worries!  I have paused your Subscription for you if you would like to look over your book and make it is exactly the way you would like it.  When you are ready, you can send your book back to print!",2021-12-16 06:00:53.276000 UTC,ticket,False,False
972,"Okay, what you would need to do here is delete that card. I can help you order you a new one. Once these transactions post, we can begin the dispute process.

If you have worked with the merchant in the past, please attempt to reach out to the merchant directly before submitting a dispute to see if they are able to assist with a faster resolution. Please allow 10 business days to receive a refund from the merchant.
﻿
﻿If not, I’d be happy to walk you through the necessary steps:

the transaction

the compromised card

or a replacement card
﻿

In order to dispute a fraudulent transaction, follow the steps below:

Log into Divvy on the web or mobile app

Open the transactions tab, and locate the charge

Once you have clicked on the charge, navigate to the upper right-hand side of the screen and select the triple black dots

Then select ‘Dispute Transaction’ and fill out the dispute form



Dispute investigations take up to 90 days from the submission date. Our Disputes team will be sure to reach out as soon as we receive a resolution!

Please utilize the help center article links above. Let me know if you have any questions on the Disputing, Freezing, Ordering, or Creation process!",2022-08-03 13:24:06.000000 UTC,chat,False,False
115,Divvy offers multiple options for redeeming rewards. What rewards did you have a question about?,2022-02-28 05:35:54.000000 UTC,chat,False,False
36,"Hi



I added the credit card report the clearly show the txn for the ticket purchase for this flights.



They were purchase thru the concur tool and no receipt were receive.



Please advise.



Thanks







Michael Perez

IT Manager, Medical Device

Mobile: 787-240-3593





PTO Alert:

Holiday Alert:

Travel Alert:",2016-04-11 19:29:12.000000 UTC,chat,False,False
108,"Thanks, Rachael! ��



Yes, you can certainly use Givebutter for a private fundraiser. We have awesome fundraising tools you'll actually love using. ��



Givebutter has three distinct campaign-based products for website donations, fundraising campaigns, and events, learn more below ⬇️



[App: Article Inserter]



[App: Article Inserter]",2021-10-15 13:22:50.000000 UTC,chat,False,False
382,"Hello Andrew,



Name change for this account is now updated in I4P and MetraNet. They can sign an order form with the updated name.



Thanks,



Loty",2021-06-10 02:36:58.000000 UTC,chat,False,False
